"page";"text";"x0";"x1";"top";"bottom";"page_width";"font_name";"font_size";"line_center";"page_center";"center_score";"left_ratio";"width_ratio";"is_all_caps";"sistematika";"unsur"
"1";"BUPATI MALANG";"252,48";"358,008";"130,69600000000014";"142,69600000000014";"612,2";"BCDEEE+BookmanOldStyle-Bold";"12,0";"305,24399999999997";"306,1";"0,0013982358706305968";"0,41241424371120544";"0,17237504083632796";"True";"JUDUL";""
"1";"PROVINSI JAWA TIMUR";"230,88";"379,572";"149,90600000000006";"161,90600000000006";"612,2";"BCDEEE+BookmanOldStyle-Bold";"12,0";"305,226";"306,1";"0,0014276380267886698";"0,37713165632146356";"0,24288141130349558";"True";"JUDUL";""
"1";"PERATURAN BUPATI MALANG";"211,67";"399,938";"197,7260000000001";"209,7260000000001";"612,2";"BCDEEE+BookmanOldStyle-Bold";"12,0";"305,804";"306,1";"0,00048350212348913604";"0,3457530218882718";"0,3075269519764783";"True";"JUDUL";""
"1";"NOMOR 18 TAHUN 2025";"229,48";"382,65000000000003";"221,52600000000007";"233,52600000000007";"612,2";"BCDEEE+BookmanOldStyle-Bold";"12,0";"306,065";"306,1";"5,717085919638192e-05";"0,3748448219536099";"0,2501960143743875";"True";"JUDUL";""
"1";"TENTANG";"275,48";"336,44000000000005";"245,32600000000014";"257,32600000000014";"612,2";"BCDEEE+BookmanOldStyle-Bold";"12,0";"305,96000000000004";"306,1";"0,00022868343678534195";"0,44998366546880103";"0,09957530218882724";"True";"JUDUL";""
"1";"PERUBAHAN ATAS PERATURAN BUPATI MALANG NOMOR 99 TAHUN 2023";"72,425";"539,3679999999999";"269,15600000000006";"281,15600000000006";"612,2";"BCDEEE+BookmanOldStyle-Bold";"12,0";"305,89649999999995";"306,1";"0,0003324077098988507";"0,1183028422084286";"0,7627295001633452";"True";"JUDUL";""
"1";"TENTANG LAPORAN HARTA KEKAYAAN APARATUR NEGARA";"115,23";"496,554";"292,95600000000013";"304,95600000000013";"612,2";"BCDEEE+BookmanOldStyle-Bold";"12,0";"305,892";"306,1";"0,0003397582489382993";"0,18822280300555375";"0,6228748774910159";"True";"JUDUL";""
"1";"DI LINGKUNGAN PEMERINTAH KABUPATEN MALANG";"138,65";"472,83799999999997";"316,7460000000001";"328,7460000000001";"612,2";"BCDEEE+BookmanOldStyle-Bold";"12,0";"305,74399999999997";"306,1";"0,0005815093106828673";"0,22647827507350538";"0,5458804312316236";"True";"JUDUL";""
"1";"DENGAN RAHMAT TUHAN YANG MAHA ESA";"169,05";"442,656";"364,54600000000005";"376,54600000000005";"612,2";"BCDEEE+BookmanOldStyle-Bold";"12,0";"305,853";"306,1";"0,00040346292061420135";"0,27613524991832733";"0,4469225743221169";"True";"PEMBUKAAN";"FRASA RELIGIUS"
"1";"BUPATI MALANG,";"251,08";"360,916";"412,17600000000004";"424,17600000000004";"612,2";"BCDEEE+BookmanOldStyle-Bold";"12,0";"305,998";"306,1";"0,00016661221822938954";"0,41012740934335185";"0,17941195687683759";"True";"PEMBUKAAN";"PEMBENTUK PPU"
"1";"Menimbang : a. bahwa dalam rangka upaya pelaksanaan transformasi";"70,825";"541,2860000000001";"459,8";"471,8";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"306,05550000000005";"306,1";"7,268866383530038e-05";"0,11568931721659588";"0,7684759882391375";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"aparatur negara yang memiliki integritas, profesionalitas,";"191,45";"541,4200000000001";"482,82000000000005";"494,82000000000005";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,43500000000006";"306,1";"0,09855439398889257";"0,3127245998039856";"0,5716595883698139";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"netral dan bebas dari intervensi, bersih dari praktik";"191,45";"541,0120000000001";"505,62000000000006";"517,6200000000001";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,231";"306,1";"0,09822116955243379";"0,3127245998039856";"0,5709931394968966";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"korupsi, kolusi, dan nepotisme, serta mampu";"191,45";"541,3299999999999";"528,4200000000001";"540,4200000000001";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,39";"306,1";"0,09848088859849716";"0,3127245998039856";"0,5715125775890231";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"menyelenggarakan pelayanan publik bagi masyarakat,";"191,45";"541,204";"551,23";"563,23";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,327";"306,1";"0,09837798105194376";"0,3127245998039856";"0,5713067624959163";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"perlu dilakukan penguatan khususnya pada asas";"191,45";"541,3820000000001";"574,02";"586,02";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,41600000000005";"306,1";"0,09852335837961455";"0,3127245998039856";"0,5715975171512578";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"akuntabilitas dan asas keterbukaan dalam pelaksanaan";"191,45";"541,2139999999999";"596,85";"608,85";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,332";"306,1";"0,09838614831754323";"0,3127245998039856";"0,5713230970271153";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"kebijakan dan manajemen aparatur sipil negara, sekaligus";"191,45";"541,114";"619,6500000000001";"631,6500000000001";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,28200000000004";"306,1";"0,09830447566154853";"0,3127245998039856";"0,5711597517151258";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"mengimplementasikan nilai-nilai dasar;";"191,45";"425,16999999999996";"642,6500000000001";"654,6500000000001";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"308,30999999999995";"306,1";"0,003609931394968838";"0,3127245998039856";"0,3817706631819666";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"b. bahwa perilaku dan hasil kerja yang berlandaskan nilai";"170,05";"541,056";"666,45";"678,45";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"355,553";"306,1";"0,08077915713819009";"0,2777687030382228";"0,6060209081999347";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"dasar aparatur sipil negara yaitu berorientasi pelayanan,";"191,45";"541,32";"689,25";"701,25";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,385";"306,1";"0,09847272133289768";"0,3127245998039856";"0,5714962430578243";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"akuntabel, kompeten, harmonis, loyal, adaptif, dan";"191,45";"540,9499999999998";"712,07";"724,07";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,19999999999993";"306,1";"0,09817053250571693";"0,3127245998039856";"0,5708918654034626";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"kolaboratif, perlu penjabaran secara konkret antara lain";"191,45";"540,8419999999999";"734,87";"746,87";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,14599999999996";"306,1";"0,09808232603724262";"0,3127245998039856";"0,570715452466514";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"melalui kesediaan guna pemenuhan kewajiban untuk";"191,45";"541,354";"757,6700000000001";"769,6700000000001";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,40200000000004";"306,1";"0,098500490035936";"0,3127245998039856";"0,5715517804639008";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"melaporkan harta kekayaannya kepada pejabat yang";"191,45";"540,8299999999999";"780,6800000000001";"792,6800000000001";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,14";"306,1";"0,09807252531852328";"0,3127245998039856";"0,5706958510290753";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"berwenang sesuai dengan ketentuan peraturan";"191,45";"540,8779999999998";"803,5";"815,5";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,1639999999999";"306,1";"0,0981117281934006";"0,3127245998039856";"0,5707742567788301";"False";"PEMBUKAAN";"KONSIDERANS"
"1";"perundang-undangan;";"191,45";"323,94";"826,3000000000001";"838,3000000000001";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"257,695";"306,1";"0,07906729826853974";"0,3127245998039856";"0,21641620385494936";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"2";"302,5";"309,94";"35,90000000000009";"47,90000000000009";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"306,22";"306,1";"0,0001960143743874625";"0,4941195687683763";"0,01215289121202221";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"c. bahwa untuk melaksanakan ketentuan Pasal 4A ayat (4)";"170,05";"540,926";"81,5200000000001";"93,5200000000001";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"355,48800000000006";"306,1";"0,08067298268539698";"0,2777687030382228";"0,6058085592943483";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Peraturan Komisi Pemberantasan Korupsi Nomor 7";"191,45";"540,8540000000002";"99,92000000000007";"111,92000000000007";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,15200000000004";"306,1";"0,09809212675596213";"0,3127245998039856";"0,5707350539039532";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Tahun 2016 tentang Tata Cara Pendaftaran,";"191,45";"541,322";"118,12000000000012";"130,12000000000012";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,38599999999997";"306,1";"0,09847435478601754";"0,3127245998039856";"0,5714995099640641";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Pengumuman, dan Pemeriksaan Harta Kekayaan";"191,45";"541,0939999999998";"136,5200000000001";"148,5200000000001";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,27199999999993";"306,1";"0,09828814113034941";"0,3127245998039856";"0,5711270826527276";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Penyelenggara Negara, sebagaimana telah diubah";"191,45";"541,082";"154,7500000000001";"166,7500000000001";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,26599999999996";"306,1";"0,09827834041163008";"0,3127245998039856";"0,5711074812152891";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"beberapa kali, terakhir dengan Peraturan Komisi";"191,45";"540,9979999999999";"173,1500000000001";"185,1500000000001";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,22399999999993";"306,1";"0,09820973538059442";"0,3127245998039856";"0,5709702711532177";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Pemberantasan Korupsi Nomor 3 Tahun 2024 tentang";"191,45";"541,0219999999999";"191,35000000000014";"203,35000000000014";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,236";"306,1";"0,09822933681803327";"0,3127245998039856";"0,5710094740280952";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Perubahan Kedua atas Peraturan Komisi Pemberantasan";"191,45";"541,034";"209,7500000000001";"221,7500000000001";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,24199999999996";"306,1";"0,09823913753675259";"0,3127245998039856";"0,571029075465534";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Korupsi Nomor 7 Tahun 2016 tentang Tata Cara";"191,45";"540,942";"227,95000000000005";"239,95000000000005";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,196";"306,1";"0,0981639986932375";"0,3127245998039856";"0,5708787977785037";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Pendaftaran, Pengumuman, dan Pemeriksaan Harta";"191,45";"540,95";"246,35000000000014";"258,35000000000014";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,20000000000005";"306,1";"0,09817053250571711";"0,3127245998039856";"0,5708918654034629";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Kekayaan Penyelenggara Negara, khususnya ketentuan";"191,45";"541,3059999999999";"264,7700000000001";"276,7700000000001";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,37799999999993";"306,1";"0,09846128716105831";"0,3127245998039856";"0,5714733747141456";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"terkait ruang lingkup wajib lapor, jangka waktu";"191,45";"541,1179999999999";"282,97000000000014";"294,97000000000014";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,284";"306,1";"0,09830774256778825";"0,3127245998039856";"0,5711662855276052";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"penyampaian, verifikasi dan pengumuman laporan harta";"191,45";"541,1179999999999";"301,3700000000001";"313,3700000000001";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,284";"306,1";"0,09830774256778825";"0,3127245998039856";"0,5711662855276052";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"kekayaan penyelenggara negara, sehingga Peraturan";"191,45";"540,952";"319,57000000000005";"331,57000000000005";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,201";"306,1";"0,09817216595883697";"0,3127245998039856";"0,5708951323097027";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Bupati Malang Nomor 99 Tahun 2023 tentang Laporan";"191,45";"540,8419999999999";"337,98000000000013";"349,98000000000013";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,14599999999996";"306,1";"0,09808232603724262";"0,3127245998039856";"0,570715452466514";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Harta Kekayaan Aparatur Negara di Lingkungan";"191,45";"540,83";"356,18000000000006";"368,18000000000006";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,14";"306,1";"0,09807252531852328";"0,3127245998039856";"0,5706958510290755";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Pemerintah Kabupaten Malang perlu dilakukan";"191,45";"540,9499999999999";"374,60000000000014";"386,60000000000014";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,19999999999993";"306,1";"0,09817053250571693";"0,3127245998039856";"0,5708918654034628";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"penyesuaian guna pemenuhan asas kepastian hukum;";"191,45";"514,9499999999999";"392,80000000000007";"404,80000000000007";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"353,19999999999993";"306,1";"0,07693564194707596";"0,3127245998039856";"0,5284220842861809";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"d. bahwa berdasarkan pertimbangan sebagaimana dimaksud";"170,05";"541,11";"412,20000000000005";"424,20000000000005";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"355,58000000000004";"306,1";"0,08082326037242733";"0,2777687030382228";"0,606109114668409";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"dalam huruf a, huruf b dan huruf c, maka perlu";"191,45";"541,0659999999999";"430,6";"442,6";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,2579999999999";"306,1";"0,09826527278667085";"0,3127245998039856";"0,5710813459653706";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"membentuk Peraturan Bupati tentang Perubahan atas";"191,45";"541,36";"448,8";"460,8";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,405";"306,1";"0,09850539039529557";"0,3127245998039856";"0,57156158118262";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Peraturan Bupati Malang Nomor 99 Tahun 2023 tentang";"191,45";"541,178";"467,20000000000005";"479,20000000000005";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,31399999999996";"306,1";"0,09835674616138507";"0,3127245998039856";"0,5712642927147991";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Laporan Harta Kekayaan Aparatur Negara di Lingkungan";"191,45";"540,734";"485,42";"497,42";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,092";"306,1";"0,0979941195687683";"0,3127245998039856";"0,5705390395295655";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Pemerintah Kabupaten Malang;";"191,45";"377,76";"503,82000000000005";"515,82";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"284,605";"306,1";"0,03511107481215289";"0,3127245998039856";"0,304328650767723";"False";"PEMBUKAAN";"KONSIDERANS"
"2";"Mengingat : 1. Undang-Undang Nomor 12 Tahun 1950 tentang";"70,825";"540,944";"542,4200000000001";"554,4200000000001";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"305,8845";"306,1";"0,0003520091473375041";"0,11568931721659588";"0,7679173472721332";"False";"PEMBUKAAN";"DASAR HUKUM"
"2";"Pemerintahan Daerah Kabupaten di Djawa Timur (Berita";"191,45";"541,082";"560,82";"572,82";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,26599999999996";"306,1";"0,09827834041163008";"0,3127245998039856";"0,5711074812152891";"False";"PEMBUKAAN";"DASAR HUKUM"
"2";"Negara Republik Indonesia Tahun 1950 Nomor 41),";"191,45";"540,866";"579,02";"591,02";"612,2";"BCDFEE+BookmanOldStyle";"12,0";"366,158";"306,1";"0,09810192747468145";"0,3127245998039856";"0,5707546553413917";"False";"PEMBUKAAN";"DASAR HUKUM"
